time,value
3982,53.40000000000001
3983,53.1
3984,54.2
3985,53.1
3986,54.6
3987,56.3
3988,52.3
3989,55.40000000000001
3990,57.6
3991,56.6
3992,59.6
3993,56.7
3994,56.6
3995,57.7
3996,56.3
3997,58.9
3998,59.2
3999,59.7
4000,82.0
4001,87.1
4002,87.0
4003,88.6
4004,86.6
4005,88.4
4006,88.2
4007,89.60000000000002
4008,89.5
4009,85.8
4010,89.0
4011,86.6
4012,88.4
4013,90.1
4014,88.7
4015,88.6
4016,87.5
4017,88.6
4018,85.8
4019,89.7
4020,88.6
4021,87.6
4022,89.8
4023,87.7
4024,88.0
4025,46.7
4026,42.0
4027,43.5
4028,41.5
4029,41.3
4030,41.5
4031,41.3
4032,41.3
4033,42.4
4034,42.9
4035,41.3
4036,41.4
4037,43.6
4038,45.1
4039,43.0
4040,45.9
4041,44.9
4042,45.5
4043,45.6
4044,48.5
4045,46.1
4046,50.1
4047,50.0
4048,50.3
4049,50.8
4050,70.7
4051,71.5
4052,71.7
4053,72.7
4054,72.1
4055,73.3
4056,73.4
4057,73.4
4058,74.5
4059,75.6
4060,75.2
4061,73.6
4062,77.5
4063,76.3
4064,77.60000000000002
4065,78.0
4066,75.9
4067,78.2
4068,76.1
4069,78.7
4070,78.3
4071,79.60000000000002
4072,79.9
4073,78.60000000000002
4074,80.5
4075,52.0
4076,49.7
4077,51.4
4078,49.2
4079,51.8
4080,52.90000000000001
4081,52.2
4082,53.40000000000001
4083,53.1
4084,54.2
4085,53.1
4086,54.6
4087,56.3
4088,52.3
4089,55.40000000000001
4090,57.6
4091,56.6
4092,59.6
4093,56.7
4094,56.6
4095,57.7
4096,56.3
4097,58.9
4098,59.2
4099,59.7
4100,82.0
4101,87.1
4102,87.0
4103,88.6
4104,86.6
4105,88.4
4106,88.2
4107,89.60000000000002
4108,89.5
4109,85.8
4110,89.0
4111,86.6
4112,88.4
4113,90.1
4114,88.7
4115,88.6
4116,87.5
4117,88.6
4118,85.8
4119,89.7
4120,88.6
4121,87.6
4122,89.8
4123,87.7
4124,88.0
4125,46.7
4126,42.0
4127,43.5
4128,41.5
4129,41.3
4130,41.5
4131,41.3
4132,41.3
4133,42.4
4134,42.9
4135,41.3
4136,41.4
4137,43.6
4138,45.1
4139,43.0
4140,45.9
4141,44.9
4142,45.5
4143,45.6
4144,48.5
4145,46.1
4146,50.1
4147,50.0
4148,50.3
4149,50.8
4150,70.7
4151,71.5
4152,71.7
4153,72.7
4154,72.1
4155,73.3
4156,73.4
4157,73.4
4158,74.5
4159,75.6
4160,75.2
4161,73.6
4162,77.5
4163,76.3
4164,77.60000000000002
4165,78.0
4166,75.9
4167,78.2
4168,76.1
4169,78.7
4170,78.3
4171,79.60000000000002
4172,79.9
4173,78.60000000000002
4174,80.5
4175,52.0
4176,49.7
4177,51.4
4178,49.2
4179,51.8
4180,52.90000000000001
4181,52.2
4182,53.40000000000001
4183,53.1
4184,54.2
4185,53.1
4186,54.6
4187,56.3
4188,52.3
4189,55.40000000000001
4190,57.6
4191,56.6
4192,59.6
4193,56.7
4194,56.6
4195,57.7
4196,56.3
4197,58.9
4198,59.2
4199,59.7
4200,82.0
4201,87.1
4202,87.0
4203,88.6
4204,86.6
4205,88.4
4206,88.2
4207,89.60000000000002
4208,89.5
4209,85.8
4210,89.0
4211,86.6
4212,88.4
4213,90.1
4214,88.7
4215,88.6
4216,87.5
4217,88.6
4218,85.8
4219,89.7
4220,88.6
4221,87.6
4222,89.8
4223,87.7
4224,88.0
4225,46.7
4226,42.0
4227,43.5
4228,41.5
4229,41.3
4230,41.5
4231,41.3
4232,41.3
4233,42.4
4234,42.9
4235,41.3
4236,41.4
4237,43.6
4238,45.1
4239,43.0
4240,45.9
4241,44.9
4242,45.5
4243,45.6
4244,48.5
4245,46.1
4246,50.1
4247,50.0
4248,50.3
4249,50.8
4250,70.7
4251,71.5
4252,71.7
4253,72.7
4254,72.1
4255,73.3
4256,73.4
4257,73.4
4258,74.5
4259,75.6
4260,75.2
4261,73.6
4262,77.5
4263,76.3
4264,77.60000000000002
4265,78.0
4266,75.9
4267,78.2
4268,76.1
4269,78.7
4270,78.3
4271,79.60000000000002
4272,79.9
4273,78.60000000000002
4274,80.5
4275,52.0
4276,49.7
4277,51.4
4278,49.2
4279,51.8
4280,52.90000000000001
4281,52.2
4282,53.40000000000001
4283,53.1
4284,54.2
4285,53.1
4286,54.6
4287,56.3
4288,52.3
4289,55.40000000000001
4290,57.6
4291,56.6
4292,59.6
4293,56.7
4294,56.6
4295,57.7
4296,56.3
4297,58.9
4298,59.2
4299,59.7
4300,82.0
4301,87.1
4302,87.0
4303,88.6
4304,86.6
4305,88.4
4306,88.2
4307,89.60000000000002
4308,89.5
4309,85.8
4310,89.0
4311,86.6
4312,88.4
4313,90.1
4314,88.7
4315,88.6
4316,87.5
4317,88.6
4318,85.8
4319,89.7
4320,88.6
4321,87.6
4322,89.8
4323,87.7
4324,88.0
4325,46.7
4326,42.0
4327,43.5
4328,41.5
4329,41.3
4330,41.5
4331,41.3
4332,41.3
4333,42.4
4334,42.9
4335,41.3
4336,41.4
4337,43.6
4338,45.1
4339,43.0
4340,45.9
4341,44.9
4342,45.5
4343,45.6
4344,48.5
4345,46.1
4346,50.1
4347,50.0
4348,50.3
4349,50.8
4350,70.7
4351,71.5
4352,71.7
4353,72.7
4354,72.1
4355,73.3
4356,73.4
4357,73.4
4358,74.5
4359,75.6
4360,75.2
4361,73.6
4362,77.5
4363,76.3
4364,77.60000000000002
4365,78.0
4366,75.9
4367,78.2
4368,76.1
4369,78.7
4370,78.3
4371,79.60000000000002
4372,79.9
4373,78.60000000000002
4374,80.5
4375,52.0
4376,49.7
4377,51.4
4378,49.2
4379,51.8
4380,52.90000000000001
4381,52.2
4382,53.40000000000001
4383,53.1
4384,54.2
4385,53.1
4386,54.6
4387,56.3
4388,52.3
4389,55.40000000000001
4390,57.6
4391,56.6
4392,59.6
4393,56.7
4394,56.6
4395,57.7
4396,56.3
4397,58.9
4398,59.2
4399,59.7
4400,82.0
4401,87.1
4402,87.0
4403,88.6
4404,86.6
4405,88.4
4406,88.2
4407,89.60000000000002
4408,89.5
4409,85.8
4410,89.0
4411,86.6
4412,88.4
4413,90.1
4414,88.7
4415,88.6
4416,87.5
4417,88.6
4418,85.8
4419,89.7
4420,88.6
4421,87.6
4422,89.8
4423,87.7
4424,88.0
4425,46.7
4426,42.0
4427,43.5
4428,41.5
4429,41.3
4430,41.5
4431,41.3
4432,41.3
4433,42.4
4434,42.9
4435,41.3
4436,41.4
4437,43.6
4438,45.1
4439,43.0
4440,45.9
4441,44.9
4442,45.5
4443,45.6
4444,48.5
4445,46.1
4446,50.1
4447,50.0
4448,50.3
4449,50.8
4450,70.7
4451,71.5
4452,71.7
4453,72.7
4454,72.1
4455,73.3
4456,73.4
4457,73.4
4458,74.5
4459,75.6
4460,75.2
4461,73.6
4462,77.5
4463,76.3
4464,77.60000000000002
4465,78.0
4466,75.9
4467,78.2
4468,76.1
4469,78.7
4470,78.3
4471,79.60000000000002
4472,79.9
4473,78.60000000000002
4474,80.5
4475,52.0
4476,49.7
4477,51.4
4478,49.2
4479,51.8
4480,52.90000000000001
4481,52.2
4482,53.40000000000001
4483,53.1
4484,54.2
4485,53.1
4486,54.6
4487,56.3
4488,52.3
4489,55.40000000000001
4490,57.6
4491,56.6
4492,59.6
4493,56.7
4494,56.6
4495,57.7
4496,56.3
4497,58.9
4498,59.2
4499,59.7
4500,82.0
4501,87.1
4502,87.0
4503,88.6
4504,86.6
4505,88.4
4506,88.2
4507,89.60000000000002
4508,89.5
4509,85.8
4510,89.0
4511,86.6
4512,88.4
4513,90.1
4514,88.7
4515,88.6
4516,87.5
4517,88.6
4518,85.8
4519,89.7
4520,88.6
4521,87.6
4522,89.8
4523,87.7
4524,88.0
4525,46.7
4526,42.0
4527,43.5
4528,41.5
4529,41.3
4530,41.5
4531,41.3
4532,41.3
4533,42.4
4534,42.9
4535,41.3
4536,41.4
4537,43.6
4538,45.1
4539,43.0
4540,45.9
4541,44.9
4542,45.5
4543,45.6
4544,48.5
4545,46.1
4546,50.1
4547,50.0
4548,50.3
4549,50.8
4550,70.7
4551,71.5
4552,71.7
4553,72.7
4554,72.1
4555,73.3
4556,73.4
4557,73.4
4558,74.5
4559,75.6
4560,75.2
4561,73.6
4562,77.5
4563,76.3
4564,77.60000000000002
4565,78.0
4566,75.9
4567,78.2
4568,76.1
4569,78.7
4570,78.3
4571,79.60000000000002
4572,79.9
4573,78.60000000000002
4574,80.5
4575,52.0
4576,49.7
4577,51.4
4578,49.2
4579,51.8
4580,52.90000000000001
4581,52.2
4582,53.40000000000001
4583,53.1
4584,54.2
4585,53.1
4586,54.6
4587,56.3
4588,52.3
4589,55.40000000000001
4590,57.6
4591,56.6
4592,59.6
4593,56.7
4594,56.6
4595,57.7
4596,56.3
4597,58.9
4598,59.2
4599,59.7
4600,82.0
4601,87.1
4602,87.0
4603,88.6
4604,86.6
4605,88.4
4606,88.2
4607,89.60000000000002
4608,89.5
4609,85.8
4610,89.0
4611,86.6
4612,88.4
4613,90.1
4614,88.7
4615,88.6
4616,87.5
4617,88.6
4618,85.8
4619,89.7
4620,88.6
4621,87.6
4622,89.8
4623,87.7
4624,88.0
4625,46.7
4626,42.0
4627,43.5
4628,41.5
4629,41.3
4630,41.5
4631,41.3
4632,41.3
4633,42.4
4634,42.9
4635,41.3
4636,41.4
4637,43.6
4638,45.1
4639,43.0
4640,45.9
4641,44.9
4642,45.5
4643,45.6
4644,48.5
4645,46.1
4646,50.1
4647,50.0
4648,50.3
4649,50.8
4650,70.7
4651,71.5
4652,71.7
4653,72.7
4654,72.1
4655,73.3
4656,73.4
4657,73.4
4658,74.5
4659,75.6
4660,75.2
4661,73.6
4662,77.5
4663,76.3
4664,77.60000000000002
4665,78.0
4666,75.9
4667,78.2
4668,76.1
4669,78.7
4670,78.3
4671,79.60000000000002
4672,79.9
4673,78.60000000000002
4674,80.5
4675,52.0
4676,49.7
4677,51.4
4678,49.2
4679,51.8
4680,52.90000000000001
4681,52.2
4682,53.40000000000001
4683,53.1
4684,54.2
4685,53.1
4686,54.6
4687,56.3
4688,52.3
4689,55.40000000000001
4690,57.6
4691,56.6
4692,59.6
4693,56.7
4694,56.6
4695,57.7
4696,56.3
4697,58.9
4698,59.2
4699,59.7
4700,82.0
4701,87.1
4702,87.0
4703,88.6
4704,86.6
4705,88.4
4706,88.2
4707,89.60000000000002
4708,89.5
4709,85.8
4710,89.0
4711,86.6
4712,88.4
4713,90.1
4714,88.7
4715,88.6
4716,87.5
4717,88.6
4718,85.8
4719,89.7
4720,88.6
4721,87.6
4722,89.8
4723,87.7
4724,88.0
4725,46.7
4726,42.0
4727,43.5
4728,41.5
4729,41.3
4730,41.5
4731,41.3
4732,41.3
4733,42.4
4734,42.9
4735,41.3
4736,41.4
4737,43.6
4738,45.1
4739,43.0
4740,45.9
4741,44.9
4742,45.5
4743,45.6
4744,48.5
4745,46.1
4746,50.1
4747,50.0
4748,50.3
4749,50.8
4750,70.7
4751,71.5
4752,71.7
4753,72.7
4754,72.1
4755,73.3
4756,73.4
4757,73.4
4758,74.5
4759,75.6
4760,75.2
4761,73.6
4762,77.5
4763,76.3
4764,77.60000000000002
4765,78.0
4766,75.9
4767,78.2
4768,76.1
4769,78.7
4770,78.3
4771,79.60000000000002
4772,79.9
4773,78.60000000000002
4774,80.5
4775,52.0
4776,49.7
4777,51.4
4778,49.2
4779,51.8
4780,52.90000000000001
4781,52.2
4782,53.40000000000001
4783,53.1
4784,54.2
4785,53.1
4786,54.6
4787,56.3
4788,52.3
4789,55.40000000000001
4790,57.6
4791,56.6
4792,59.6
4793,56.7
4794,56.6
4795,57.7
4796,56.3
4797,58.9
4798,59.2
4799,59.7
4800,82.0
4801,87.1
4802,87.0
4803,88.6
4804,86.6
4805,88.4
4806,88.2
4807,89.60000000000002
4808,89.5
4809,85.8
4810,89.0
4811,86.6
4812,88.4
4813,90.1
4814,88.7
4815,88.6
4816,87.5
4817,88.6
4818,85.8
4819,89.7
4820,88.6
4821,87.6
4822,89.8
4823,87.7
4824,88.0
4825,46.7
4826,42.0
4827,43.5
4828,41.5
4829,41.3
4830,41.5
4831,41.3
4832,41.3
4833,42.4
4834,42.9
4835,41.3
4836,41.4
4837,43.6
4838,45.1
4839,43.0
4840,45.9
4841,44.9
4842,45.5
4843,45.6
4844,48.5
4845,46.1
4846,50.1
4847,50.0
4848,50.3
4849,50.8
4850,70.7
4851,71.5
4852,71.7
4853,72.7
4854,72.1
4855,73.3
4856,73.4
4857,73.4
4858,74.5
4859,75.6
4860,75.2
4861,73.6
4862,77.5
4863,76.3
4864,77.60000000000002
4865,78.0
4866,75.9
4867,78.2
4868,76.1
4869,78.7
4870,78.3
4871,79.60000000000002
4872,79.9
4873,78.60000000000002
4874,80.5
4875,52.0
4876,49.7
4877,51.4
4878,49.2
4879,51.8
4880,52.90000000000001
4881,52.2
4882,53.40000000000001
4883,53.1
4884,54.2
4885,53.1
4886,54.6
4887,56.3
4888,52.3
4889,55.40000000000001
4890,57.6
4891,56.6
4892,59.6
4893,56.7
4894,56.6
4895,57.7
4896,56.3
4897,58.9
4898,59.2
4899,59.7
4900,82.0
4901,87.1
4902,87.0
4903,88.6
4904,86.6
4905,88.4
4906,88.2
4907,89.60000000000002
4908,89.5
4909,85.8
4910,89.0
4911,86.6
4912,88.4
4913,90.1
4914,88.7
4915,88.6
4916,87.5
4917,88.6
4918,85.8
4919,89.7
4920,88.6
4921,87.6
4922,89.8
4923,87.7
4924,88.0
4925,46.7
4926,42.0
4927,43.5
4928,41.5
4929,41.3
4930,41.5
4931,41.3
4932,41.3
4933,42.4
4934,42.9
4935,41.3
4936,41.4
4937,43.6
4938,45.1
4939,43.0
4940,45.9
4941,44.9
4942,45.5
4943,45.6
4944,48.5
4945,46.1
4946,50.1
4947,50.0
4948,50.3
4949,50.8
4950,70.7
4951,71.5
4952,71.7
4953,72.7
4954,72.1
4955,73.3
4956,73.4
4957,73.4
4958,74.5
4959,75.6
4960,75.2
4961,73.6
4962,77.5
4963,76.3
4964,77.60000000000002
4965,78.0
4966,75.9
4967,78.2
4968,76.1
4969,78.7
4970,78.3
4971,79.60000000000002
4972,79.9
4973,78.60000000000002
4974,80.5
4975,52.0
4976,49.7
4977,51.4
4978,49.2
4979,51.8
4980,52.90000000000001
4981,52.2
4982,53.40000000000001
4983,53.1
4984,54.2
4985,53.1
4986,54.6
4987,56.3
4988,52.3
4989,55.40000000000001
4990,57.6
4991,56.6
4992,59.6
4993,56.7
4994,56.6
4995,57.7
4996,56.3
4997,58.9
4998,59.2
4999,59.7
5000,82.0
5001,87.1
5002,87.0
5003,88.6
5004,86.6
5005,88.4
5006,88.2
5007,89.60000000000002
5008,89.5
5009,85.8
5010,89.0
5011,86.6
5012,88.4
5013,90.1
5014,88.7
5015,88.6
5016,87.5
5017,88.6
5018,85.8
5019,89.7
5020,88.6
5021,87.6
5022,89.8
5023,87.7
5024,88.0
5025,46.7
5026,42.0
5027,43.5
5028,41.5
5029,41.3
5030,41.5
5031,41.3
5032,41.3
5033,42.4
5034,42.9
5035,41.3
5036,41.4
5037,43.6
5038,45.1
5039,43.0
5040,45.9
5041,44.9
5042,45.5
5043,45.6
5044,48.5
5045,46.1
5046,50.1
5047,50.0
5048,50.3
5049,50.8
5050,70.7
5051,71.5
5052,71.7
5053,72.7
5054,72.1
5055,73.3
5056,73.4
5057,73.4
5058,74.5
5059,75.6
5060,75.2
5061,73.6
5062,77.5
5063,76.3
5064,77.60000000000002
5065,78.0
5066,75.9
5067,78.2
5068,76.1
5069,78.7
5070,78.3
5071,79.60000000000002
5072,79.9
5073,78.60000000000002
5074,80.5
5075,52.0
5076,49.7
5077,51.4
5078,49.2
5079,51.8
5080,52.90000000000001
5081,52.2
5082,53.40000000000001
5083,53.1
5084,54.2
5085,53.1
5086,54.6
5087,56.3
5088,52.3
5089,55.40000000000001
5090,57.6
5091,56.6
5092,59.6
5093,56.7
5094,56.6
5095,57.7
5096,56.3
5097,58.9
5098,59.2
5099,59.7
5100,82.0
5101,87.1
5102,87.0
5103,88.6
5104,86.6
5105,88.4
5106,88.2
5107,89.60000000000002
5108,89.5
5109,85.8
5110,89.0
5111,86.6
5112,88.4
5113,90.1
5114,88.7
5115,88.6
5116,87.5
5117,88.6
5118,85.8
5119,89.7
5120,88.6
5121,87.6
5122,89.8
5123,87.7
5124,88.0
5125,46.7
5126,42.0
5127,43.5
5128,41.5
5129,41.3
5130,41.5
5131,41.3
5132,41.3
5133,42.4
5134,42.9
5135,41.3
5136,41.4
5137,43.6
5138,45.1
5139,43.0
5140,45.9
5141,44.9
5142,45.5
5143,45.6
5144,48.5
5145,46.1
5146,50.1
5147,50.0
5148,50.3
5149,50.8
5150,70.7
5151,71.5
5152,71.7
5153,72.7
5154,72.1
5155,73.3
5156,73.4
5157,73.4
5158,74.5
5159,75.6
5160,75.2
5161,73.6
5162,77.5
5163,76.3
5164,77.60000000000002
5165,78.0
5166,75.9
5167,78.2
5168,76.1
5169,78.7
5170,78.3
5171,79.60000000000002
5172,79.9
5173,78.60000000000002
5174,80.5
5175,52.0
5176,49.7
5177,51.4
5178,49.2
5179,51.8
5180,52.90000000000001
5181,52.2
5182,53.40000000000001
5183,53.1
5184,54.2
5185,53.1
5186,54.6
5187,56.3
5188,52.3
5189,55.40000000000001
5190,57.6
5191,56.6
5192,59.6
5193,56.7
5194,56.6
5195,57.7
5196,56.3
5197,58.9
5198,59.2
5199,59.7
5200,82.0
5201,87.1
5202,87.0
5203,88.6
5204,86.6
5205,88.4
5206,88.2
5207,89.60000000000002
5208,89.5
5209,85.8
5210,89.0
5211,86.6
5212,88.4
5213,90.1
5214,88.7
5215,88.6
5216,87.5
5217,88.6
5218,85.8
5219,89.7
5220,88.6
5221,87.6
5222,89.8
5223,87.7
5224,88.0
5225,46.7
5226,42.0
5227,43.5
5228,41.5
5229,41.3
5230,41.5
5231,41.3
5232,41.3
5233,42.4
5234,42.9
5235,41.3
5236,41.4
5237,43.6
5238,45.1
5239,43.0
5240,45.9
5241,44.9
5242,45.5
5243,45.6
5244,48.5
5245,46.1
5246,50.1
5247,50.0
5248,50.3
5249,50.8
5250,70.7
5251,71.5
5252,71.7
5253,72.7
5254,72.1
5255,73.3
5256,73.4
5257,73.4
5258,74.5
5259,75.6
5260,75.2
5261,73.6
5262,77.5
5263,76.3
5264,77.60000000000002
5265,78.0
5266,75.9
5267,78.2
5268,76.1
5269,78.7
5270,78.3
5271,79.60000000000002
5272,79.9
5273,78.60000000000002
5274,80.5
5275,52.0
5276,49.7
5277,51.4
5278,49.2
5279,51.8
5280,52.90000000000001
5281,52.2
5282,53.40000000000001
5283,53.1
5284,54.2
5285,53.1
5286,54.6
5287,56.3
5288,52.3
5289,55.40000000000001
5290,57.6
5291,56.6
5292,59.6
5293,56.7
5294,56.6
5295,57.7
5296,56.3
5297,58.9
5298,59.2
5299,59.7
5300,82.0
5301,87.1
5302,87.0
5303,88.6
5304,86.6
5305,88.4
5306,88.2
5307,89.60000000000002
5308,89.5
5309,85.8
5310,89.0
5311,86.6
5312,88.4
5313,90.1
5314,88.7
5315,88.6
5316,87.5
5317,88.6
5318,85.8
5319,89.7
5320,88.6
5321,87.6
5322,89.8
5323,87.7
5324,88.0
5325,46.7
5326,42.0
5327,43.5
5328,41.5
5329,41.3
5330,41.5
5331,41.3
5332,41.3
5333,42.4
5334,42.9
5335,41.3
5336,41.4
5337,43.6
5338,45.1
5339,43.0
5340,45.9
5341,44.9
5342,45.5
5343,45.6
5344,48.5
5345,46.1
5346,50.1
5347,50.0
5348,50.3
5349,50.8
5350,70.7
5351,71.5
5352,71.7
5353,72.7
5354,72.1
5355,73.3
5356,73.4
5357,73.4
5358,74.5
5359,75.6
5360,75.2
5361,73.6
5362,77.5
5363,76.3
5364,77.60000000000002
5365,78.0
5366,75.9
5367,78.2
5368,76.1
5369,78.7
5370,78.3
5371,79.60000000000002
5372,79.9
5373,78.60000000000002
5374,80.5
5375,52.0
5376,49.7
5377,51.4
5378,49.2
5379,51.8
5380,52.90000000000001
5381,52.2
5382,53.40000000000001
5383,53.1
5384,54.2
5385,53.1
5386,54.6
5387,56.3
5388,52.3
5389,55.40000000000001
5390,57.6
5391,56.6
5392,59.6
5393,56.7
5394,56.6
5395,57.7
5396,56.3
5397,58.9
5398,59.2
5399,59.7
5400,82.0
5401,87.1
5402,87.0
5403,88.6
5404,86.6
5405,88.4
5406,88.2
5407,89.60000000000002
5408,89.5
5409,85.8
5410,89.0
5411,86.6
5412,88.4
5413,90.1
5414,88.7
5415,88.6
5416,87.5
5417,88.6
5418,85.8
5419,89.7
5420,88.6
5421,87.6
5422,89.8
5423,87.7
5424,88.0
5425,46.7
5426,42.0
5427,43.5
5428,41.5
5429,41.3
5430,41.5
5431,41.3
5432,41.3
5433,42.4
5434,42.9
5435,41.3
5436,41.4
5437,43.6
5438,45.1
5439,43.0
5440,45.9
5441,44.9
5442,45.5
5443,45.6
5444,48.5
5445,46.1
5446,50.1
5447,50.0
5448,50.3
5449,50.8
5450,70.7
5451,71.5
5452,71.7
5453,72.7
5454,72.1
5455,73.3
5456,73.4
5457,73.4
5458,74.5
5459,75.6
5460,75.2
5461,73.6
5462,77.5
5463,76.3
5464,77.60000000000002
5465,78.0
5466,75.9
5467,78.2
5468,76.1
5469,78.7
5470,78.3
5471,79.60000000000002
5472,79.9
5473,78.60000000000002
5474,80.5
5475,52.0
5476,49.7
5477,51.4
5478,49.2
5479,51.8
5480,52.90000000000001
5481,52.2
5482,53.40000000000001
5483,53.1
5484,54.2
5485,53.1
5486,54.6
5487,56.3
5488,52.3
5489,55.40000000000001
5490,57.6
5491,56.6
5492,59.6
5493,56.7
5494,56.6
5495,57.7
5496,56.3
5497,58.9
5498,59.2
5499,59.7
5500,82.0
5501,87.1
5502,87.0
5503,88.6
5504,86.6
5505,88.4
5506,88.2
5507,89.60000000000002
5508,89.5
5509,85.8
5510,89.0
5511,86.6
5512,88.4
5513,90.1
5514,88.7
5515,88.6
5516,87.5
5517,88.6
5518,85.8
5519,89.7
5520,88.6
5521,87.6
5522,89.8
5523,87.7
5524,88.0
5525,46.7
5526,42.0
5527,43.5
5528,41.5
5529,41.3
5530,41.5
5531,41.3
5532,41.3
5533,42.4
5534,42.9
5535,41.3
5536,41.4
5537,43.6
5538,45.1
5539,43.0
5540,45.9
5541,44.9
5542,45.5
5543,45.6
5544,48.5
5545,46.1
5546,50.1
5547,50.0
5548,50.3
5549,50.8
5550,70.7
5551,71.5
5552,71.7
5553,72.7
5554,72.1
5555,73.3
5556,73.4
5557,73.4
5558,74.5
5559,75.6
5560,75.2
5561,73.6
5562,77.5
5563,76.3
5564,77.60000000000002
5565,78.0
5566,75.9
5567,78.2
5568,76.1
5569,78.7
5570,78.3
5571,79.60000000000002
5572,79.9
5573,78.60000000000002
5574,80.5
5575,52.0
5576,49.7
5577,51.4
5578,49.2
5579,51.8
5580,52.90000000000001
5581,52.2
5582,53.40000000000001
5583,53.1
5584,54.2
5585,53.1
5586,54.6
5587,56.3
5588,52.3
5589,55.40000000000001
5590,57.6
5591,56.6
5592,59.6
5593,56.7
5594,56.6
5595,57.7
5596,56.3
5597,58.9
5598,59.2
5599,59.7
5600,82.0
5601,87.1
5602,87.0
5603,88.6
5604,86.6
5605,88.4
5606,88.2
5607,89.60000000000002
5608,89.5
5609,85.8
5610,89.0
5611,86.6
5612,88.4
5613,90.1
5614,88.7
5615,88.6
5616,87.5
5617,88.6
5618,85.8
5619,89.7
5620,88.6
5621,87.6
5622,89.8
5623,87.7
5624,88.0
5625,46.7
5626,42.0
5627,43.5
5628,41.5
5629,41.3
5630,41.5
5631,41.3
5632,41.3
5633,42.4
5634,42.9
5635,41.3
5636,41.4
5637,43.6
5638,45.1
5639,43.0
5640,45.9
5641,44.9
5642,45.5
5643,45.6
5644,48.5
5645,46.1
5646,50.1
5647,50.0
5648,50.3
5649,50.8
5650,70.7
5651,71.5
5652,71.7
5653,72.7
5654,72.1
5655,73.3
5656,73.4
5657,73.4
5658,74.5
5659,75.6
5660,75.2
5661,73.6
5662,77.5
5663,76.3
5664,77.60000000000002
5665,78.0
5666,75.9
5667,78.2
5668,76.1
5669,78.7
5670,78.3
5671,79.60000000000002
5672,79.9
5673,78.60000000000002
5674,80.5
5675,52.0
5676,49.7
5677,51.4
5678,49.2
5679,51.8
5680,52.90000000000001
5681,52.2
5682,53.40000000000001
5683,53.1
5684,54.2
5685,53.1
5686,54.6
5687,56.3
5688,52.3
5689,55.40000000000001
5690,57.6
5691,56.6
5692,59.6
5693,56.7
5694,56.6
5695,57.7
5696,56.3
5697,58.9
5698,59.2
5699,59.7
5700,82.0
5701,87.1
5702,87.0
5703,88.6
5704,86.6
5705,88.4
5706,88.2
5707,89.60000000000002
5708,89.5
5709,85.8
5710,89.0
5711,86.6
5712,88.4
5713,90.1
5714,88.7
5715,88.6
5716,87.5
5717,88.6
5718,85.8
5719,89.7
5720,88.6
5721,87.6
5722,89.8
5723,87.7
5724,88.0
5725,46.7
5726,42.0
5727,43.5
5728,41.5
5729,41.3
5730,41.5
5731,41.3
5732,41.3
5733,42.4
5734,42.9
5735,41.3
5736,41.4
5737,43.6
5738,45.1
5739,43.0
5740,45.9
5741,44.9
5742,45.5
5743,45.6
5744,48.5
5745,46.1
5746,50.1
5747,50.0
5748,50.3
5749,50.8
5750,70.7
5751,71.5
5752,71.7
5753,72.7
5754,72.1
5755,73.3
5756,73.4
5757,73.4
5758,74.5
5759,75.6
5760,75.2
5761,73.6
5762,77.5
5763,76.3
5764,77.60000000000002
5765,78.0
5766,75.9
5767,78.2
5768,76.1
5769,78.7
5770,78.3
5771,79.60000000000002
5772,79.9
5773,78.60000000000002
5774,80.5
5775,52.0
5776,49.7
5777,51.4
5778,49.2
5779,51.8
5780,52.90000000000001
5781,52.2
5782,53.40000000000001
5783,53.1
5784,54.2
5785,53.1
5786,54.6
5787,56.3
5788,52.3
5789,55.40000000000001
5790,57.6
5791,56.6
5792,59.6
5793,56.7
5794,56.6
5795,57.7
5796,56.3
5797,58.9
5798,59.2
5799,59.7
5800,82.0
5801,87.1
5802,87.0
5803,88.6
5804,86.6
5805,88.4
5806,88.2
5807,89.60000000000002
5808,89.5
5809,85.8
5810,89.0
5811,86.6
5812,88.4
5813,90.1
5814,88.7
5815,88.6
5816,87.5
5817,88.6
5818,85.8
5819,89.7
5820,88.6
5821,87.6
5822,89.8
5823,87.7
5824,88.0
5825,46.7
5826,42.0
5827,43.5
5828,41.5
5829,41.3
5830,41.5
5831,41.3
5832,41.3
5833,42.4
5834,42.9
5835,41.3
5836,41.4
5837,43.6
5838,45.1
5839,43.0
5840,45.9
5841,44.9
5842,45.5
5843,45.6
5844,48.5
5845,46.1
5846,50.1
5847,50.0
5848,50.3
5849,50.8
5850,70.7
5851,71.5
5852,71.7
5853,72.7
5854,72.1
5855,73.3
5856,73.4
5857,73.4
5858,74.5
5859,75.6
5860,75.2
5861,73.6
5862,77.5
5863,76.3
5864,77.60000000000002
5865,78.0
5866,75.9
5867,78.2
5868,76.1
5869,78.7
5870,78.3
5871,79.60000000000002
5872,79.9
5873,78.60000000000002
5874,80.5
5875,52.0
5876,49.7
5877,51.4
5878,49.2
5879,51.8
5880,52.90000000000001
5881,52.2
5882,53.40000000000001
5883,53.1
5884,54.2
5885,53.1
5886,54.6
5887,56.3
5888,52.3
5889,55.40000000000001
5890,57.6
5891,56.6
5892,59.6
5893,56.7
5894,56.6
5895,57.7
5896,56.3
5897,58.9
5898,59.2
5899,59.7
5900,82.0
5901,87.1
5902,87.0
5903,88.6
